InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
719648,SKU_1163,Blue Pen,-47,2024-06-06 12:00:00.000000 UTC,-43.96,,Italy,0.22,paypall,,Electronics,Online,Not Returned,UPS,,High
688205,SKU_1696,Backpack,-47,2024-01-21 13:00:00.000000 UTC,-66.82,,Portugal,1.2217138702830126,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
862078,SKU_1738,Wall Clock,-47,2023-01-01 22:00:00.000000 UTC,40.66,,Belgium,0.28,paypall,,Furniture,Online,Returned,Royal Mail,,High
294269,SKU_1807,Desk Lamp,-47,2020-03-06 10:00:00.000000 UTC,-51.81,,Spain,1.1990271377400532,Bank Transfer,,Stationery,Online,Not Returned,UPS,,High
897827,SKU_1954,Headphones,-47,2024-09-15 17:00:00.000000 UTC,64.67,,Australia,0.1,Bank Transfer,,Accessories,Online,Not Returned,Royal Mail,,High
562785,SKU_1646,Notebook,-47,2020-04-13 21:00:00.000000 UTC,-41.39,,United States,1.1944941835626035,paypall,,Electronics,In-store,Not Returned,DHL,,High
573620,SKU_1870,Blue Pen,-47,2020-06-10 18:00:00.000000 UTC,98.22,,Sweden,0.28,paypall,,Stationery,In-store,Not Returned,FedEx,,High
998633,SKU_1346,Blue Pen,-47,2021-05-03 20:00:00.000000 UTC,-80.77,,Italy,1.882866162442677,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
343439,SKU_1073,Wireless Mouse,-47,2024-06-09 13:00:00.000000 UTC,-60.93,,Netherlands,1.7237147776396344,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,High
529956,SKU_1320,Backpack,-47,2024-11-08 07:00:00.000000 UTC,39.02,,Germany,0.45,Credit Card,,Accessories,Online,Not Returned,UPS,,Low
618412,SKU_1440,Headphones,-47,2024-05-11 04:00:00.000000 UTC,75.32,,Germany,0.49,Bank Transfer,,Apparel,In-store,Not Returned,FedEx,,Low
836448,SKU_1774,Wall Clock,-47,2022-08-30 16:00:00.000000 UTC,-33.5,,Portugal,1.119245690917791,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Low
817221,SKU_1661,Desk Lamp,-47,2020-11-01 07:00:00.000000 UTC,-71.87,,Australia,0.35,paypall,,Apparel,Online,Not Returned,DHL,,Low
259506,SKU_1641,Wall Clock,-47,2024-05-21 15:00:00.000000 UTC,93.36,,Germany,0.28,paypall,,Electronics,In-store,Not Returned,UPS,,Low
753059,SKU_1844,Backpack,-47,2021-12-03 23:00:00.000000 UTC,-21.77,,Australia,0.28,paypall,,Stationery,Online,Not Returned,DHL,,Low
970399,SKU_1621,Office Chair,-47,2023-03-07 20:00:00.000000 UTC,66.82,,Sweden,0.16,Bank Transfer,,Apparel,In-store,Not Returned,UPS,,Low
929203,SKU_1419,Wall Clock,-47,2020-11-28 08:00:00.000000 UTC,71.59,,Belgium,0.36,paypall,,Accessories,Online,Not Returned,DHL,,Low
507443,SKU_1066,Wireless Mouse,-47,2024-05-16 06:00:00.000000 UTC,-49.75,,Australia,1.6672032836826705,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Low
758411,SKU_1010,Desk Lamp,-47,2023-08-09 00:00:00.000000 UTC,7.35,,France,0.42,Bank Transfer,,Accessories,In-store,Returned,FedEx,,Low
387906,SKU_1607,Wireless Mouse,-47,2021-04-23 15:00:00.000000 UTC,19.03,,Portugal,0.14,Credit Card,,Accessories,Online,Not Returned,UPS,,Low
114743,SKU_1547,T-shirt,-47,2020-07-04 08:00:00.000000 UTC,-36.0,,Australia,1.33674488750072,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,Low
495881,SKU_1513,Blue Pen,-47,2023-09-23 03:00:00.000000 UTC,6.89,,France,0.46,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,Low
440362,SKU_1326,T-shirt,-47,2021-03-16 05:00:00.000000 UTC,7.94,,Australia,0.09,Credit Card,,Electronics,Online,Not Returned,UPS,,Low
203088,SKU_1810,Office Chair,-47,2021-06-27 08:00:00.000000 UTC,-56.89,,Sweden,1.8613526537199161,paypall,,Apparel,In-store,Not Returned,UPS,,Low
402570,SKU_1422,Backpack,-47,2022-10-23 17:00:00.000000 UTC,-15.2,,Australia,0.13,paypall,,Apparel,In-store,Not Returned,DHL,,Low
547628,SKU_1011,Blue Pen,-47,2021-04-20 01:00:00.000000 UTC,-60.51,,Sweden,0.45,paypall,,Stationery,In-store,Not Returned,FedEx,,Low
301867,SKU_1909,Wireless Mouse,-47,2024-06-06 06:00:00.000000 UTC,57.76,,Australia,0.41,Bank Transfer,,Accessories,Online,Not Returned,DHL,,Low
354043,SKU_1403,Backpack,-47,2021-08-23 11:00:00.000000 UTC,-13.23,,Sweden,1.9480906736644017,Bank Transfer,,Apparel,Online,Not Returned,DHL,,Medium
284933,SKU_1130,White Mug,-47,2023-11-28 06:00:00.000000 UTC,96.73,,United States,0.23,paypall,,Accessories,Online,Not Returned,UPS,,Medium
964465,SKU_1379,Notebook,-47,2023-02-23 01:00:00.000000 UTC,92.72,,Italy,0.15,paypall,,Accessories,In-store,Not Returned,FedEx,,Medium
158697,SKU_1182,Blue Pen,-47,2025-07-11 04:00:00.000000 UTC,-36.14,,Germany,1.4127589135470049,paypall,,Accessories,In-store,Not Returned,Royal Mail,,Medium
720153,SKU_1749,USB Cable,-47,2024-12-23 17:00:00.000000 UTC,-51.03,,Italy,0.09,paypall,,Apparel,Online,Not Returned,DHL,,Medium
986004,SKU_1586,White Mug,-47,2020-10-24 00:00:00.000000 UTC,18.43,,France,0.23,paypall,,Accessories,In-store,Not Returned,FedEx,,Medium
606628,SKU_1822,White Mug,-47,2025-04-02 02:00:00.000000 UTC,-3.21,,United Kingdom,0.29,Bank Transfer,,Accessories,In-store,Not Returned,DHL,,Medium
161055,SKU_1639,Blue Pen,-47,2024-11-15 10:00:00.000000 UTC,-50.81,,Spain,0.42,Bank Transfer,,Apparel,Online,Not Returned,DHL,,Medium
988465,SKU_1792,Headphones,-47,2022-07-08 14:00:00.000000 UTC,-93.38,,United Kingdom,0.46,Bank Transfer,,Apparel,Online,Not Returned,UPS,,Medium
943301,SKU_1208,Desk Lamp,-47,2022-08-01 07:00:00.000000 UTC,-73.56,,France,1.8058067131222102,paypall,,Stationery,In-store,Not Returned,UPS,,Medium
393218,SKU_1992,Headphones,-47,2024-09-05 10:00:00.000000 UTC,-22.53,,United Kingdom,0.01,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,Medium
989097,SKU_1321,Blue Pen,-47,2020-03-16 22:00:00.000000 UTC,-32.44,,Italy,0.32,paypall,,Stationery,Online,Not Returned,UPS,,Medium
798149,SKU_1447,Office Chair,-47,2023-06-17 19:00:00.000000 UTC,62.69,,United Kingdom,0.44,Bank Transfer,,Stationery,In-store,Returned,Royal Mail,,Medium
762301,SKU_1036,Headphones,-47,2020-02-11 01:00:00.000000 UTC,-61.53,,Netherlands,1.1007868099387903,paypall,,Stationery,Online,Not Returned,FedEx,,Medium
383780,SKU_1625,White Mug,-47,2020-04-16 17:00:00.000000 UTC,-24.21,,Spain,1.8631423094045791,paypall,,Stationery,Online,Not Returned,Royal Mail,,Medium
769156,SKU_1058,Blue Pen,-47,2022-12-07 20:00:00.000000 UTC,-81.27,,Netherlands,0.04,Credit Card,,Electronics,In-store,Not Returned,FedEx,,Medium
504753,SKU_1179,USB Cable,-47,2023-07-21 09:00:00.000000 UTC,98.66,,United States,0.44,Credit Card,,Stationery,Online,Not Returned,FedEx,,Medium
284100,SKU_1842,Notebook,-47,2021-02-19 16:00:00.000000 UTC,-97.45,,Spain,1.9808715475250303,Credit Card,,Electronics,Online,Not Returned,DHL,,Medium
847111,SKU_1168,Notebook,-47,2025-08-20 16:00:00.000000 UTC,32.05,,Norway,0.23,paypall,,Stationery,Online,Not Returned,UPS,,Medium
674162,SKU_1784,Wireless Mouse,-47,2022-10-29 07:00:00.000000 UTC,81.93,,Portugal,0.02,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
826043,SKU_1047,T-shirt,-46,2022-08-25 11:00:00.000000 UTC,-12.3,,Australia,1.5869329271707606,paypall,,Apparel,In-store,Not Returned,FedEx,,High
598342,SKU_1301,Wall Clock,-46,2023-09-16 07:00:00.000000 UTC,-94.05,,United States,1.3422265334260042,Bank Transfer,,Accessories,Online,Returned,DHL,,High
770979,SKU_1371,Office Chair,-46,2021-09-29 06:00:00.000000 UTC,-32.95,,Belgium,1.8329665240757613,Bank Transfer,,Electronics,Online,Not Returned,FedEx,,High
442523,SKU_1383,Headphones,-46,2025-04-17 09:00:00.000000 UTC,76.41,,Portugal,0.49,Credit Card,,Electronics,Online,Not Returned,FedEx,,High
752265,SKU_1032,Headphones,-46,2024-09-22 19:00:00.000000 UTC,6.17,,Australia,0.17,Credit Card,,Electronics,Online,Not Returned,Royal Mail,,High
915492,SKU_1378,Wireless Mouse,-46,2023-09-04 04:00:00.000000 UTC,4.48,,United Kingdom,0.35,Credit Card,,Accessories,In-store,Not Returned,DHL,,High
212036,SKU_1296,Wireless Mouse,-46,2021-02-06 00:00:00.000000 UTC,16.16,,Italy,0.37,paypall,,Accessories,Online,Not Returned,DHL,,High
135031,SKU_1557,Wireless Mouse,-46,2025-01-07 06:00:00.000000 UTC,-66.53,,Germany,0.11,paypall,,Furniture,Online,Not Returned,Royal Mail,,High
968515,SKU_1337,White Mug,-46,2023-02-01 19:00:00.000000 UTC,16.28,,Spain,0.19,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,High
177069,SKU_1122,Blue Pen,-46,2024-02-02 09:00:00.000000 UTC,50.65,,Australia,0.49,Credit Card,,Furniture,In-store,Not Returned,UPS,,High
981979,SKU_1132,T-shirt,-46,2022-09-16 21:00:00.000000 UTC,-61.32,,Australia,0.01,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,High
415631,SKU_1232,Wall Clock,-46,2025-01-22 10:00:00.000000 UTC,-4.62,,Australia,1.2756017586266126,Credit Card,,Apparel,Online,Returned,UPS,,High
987700,SKU_1234,T-shirt,-46,2020-04-30 05:00:00.000000 UTC,-32.62,,France,0.43,paypall,,Electronics,Online,Not Returned,UPS,,High
583321,SKU_1432,Office Chair,-46,2023-10-27 21:00:00.000000 UTC,68.91,,Germany,0.4,Bank Transfer,,Electronics,In-store,Not Returned,UPS,,High
134600,SKU_1415,Office Chair,-46,2024-02-24 19:00:00.000000 UTC,-95.19,,France,1.032558047399367,Bank Transfer,,Accessories,Online,Not Returned,UPS,,High
197206,SKU_1175,T-shirt,-46,2020-11-25 20:00:00.000000 UTC,70.84,,United States,0.26,Bank Transfer,,Stationery,In-store,Not Returned,Royal Mail,,High
954470,SKU_1743,USB Cable,-46,2022-06-10 21:00:00.000000 UTC,-48.18,,Spain,1.3784345419890283,Credit Card,,Stationery,Online,Not Returned,DHL,,High
651302,SKU_1549,White Mug,-46,2023-05-03 17:00:00.000000 UTC,15.59,,Belgium,0.27,paypall,,Electronics,In-store,Not Returned,FedEx,,Low
391575,SKU_1363,Notebook,-46,2024-10-04 14:00:00.000000 UTC,51.34,,United Kingdom,0.49,paypall,,Apparel,In-store,Not Returned,FedEx,,Low
534648,SKU_1837,Wall Clock,-46,2024-09-06 23:00:00.000000 UTC,16.45,,Norway,0.28,Credit Card,,Stationery,In-store,Not Returned,FedEx,,Low
764197,SKU_1089,Blue Pen,-46,2021-04-26 03:00:00.000000 UTC,-35.01,,Australia,0.26,Bank Transfer,,Furniture,Online,Not Returned,FedEx,,Low
963191,SKU_1205,White Mug,-46,2024-05-25 13:00:00.000000 UTC,81.71,,Belgium,0.39,Credit Card,,Stationery,Online,Not Returned,UPS,,Low
654999,SKU_1104,USB Cable,-46,2024-02-03 02:00:00.000000 UTC,-47.36,,France,1.3376156712260974,paypall,,Stationery,In-store,Not Returned,UPS,,Low
883540,SKU_1811,Backpack,-46,2025-06-23 03:00:00.000000 UTC,90.57,,Italy,0.23,Credit Card,,Accessories,In-store,Not Returned,Royal Mail,,Low
224717,SKU_1927,T-shirt,-46,2025-05-06 07:00:00.000000 UTC,-68.27,,France,1.2007328734311074,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Low
562122,SKU_1136,Wireless Mouse,-46,2022-07-09 15:00:00.000000 UTC,-81.55,,Spain,1.8747510881402731,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Low
655404,SKU_1908,Notebook,-46,2024-02-26 06:00:00.000000 UTC,-65.83,,Germany,1.870455397621249,paypall,,Electronics,Online,Not Returned,FedEx,,Low
862178,SKU_1322,Desk Lamp,-46,2020-11-12 12:00:00.000000 UTC,-17.8,,United Kingdom,0.3,Bank Transfer,,Apparel,Online,Not Returned,DHL,,Low
696087,SKU_1735,USB Cable,-46,2024-11-04 17:00:00.000000 UTC,-82.31,,Belgium,0.41,Bank Transfer,,Electronics,In-store,Not Returned,FedEx,,Medium
877130,SKU_1863,Wall Clock,-46,2020-11-14 06:00:00.000000 UTC,-99.72,,Sweden,1.8037622551554486,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,Medium
298547,SKU_1087,Headphones,-46,2023-12-02 01:00:00.000000 UTC,-56.49,,Portugal,1.9185193985497715,paypall,,Furniture,Online,Not Returned,DHL,,Medium
616142,SKU_1926,Wireless Mouse,-46,2020-03-13 10:00:00.000000 UTC,-3.47,,Norway,0.44,paypall,,Stationery,In-store,Not Returned,DHL,,Medium
570306,SKU_1230,T-shirt,-46,2023-04-29 13:00:00.000000 UTC,61.43,,Belgium,0.16,Credit Card,,Furniture,Online,Not Returned,DHL,,Medium
703360,SKU_1789,Headphones,-46,2023-01-28 13:00:00.000000 UTC,-1.82,,Germany,0.35,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
831520,SKU_1960,Headphones,-46,2023-05-26 03:00:00.000000 UTC,43.98,,Sweden,0.46,Credit Card,,Electronics,In-store,Returned,FedEx,,Medium
546476,SKU_1275,Office Chair,-46,2021-05-28 23:00:00.000000 UTC,-93.73,,Australia,0.35,Credit Card,,Stationery,Online,Not Returned,FedEx,,Medium
108070,SKU_1991,White Mug,-46,2025-06-19 18:00:00.000000 UTC,-13.97,,Norway,1.2944623181330979,paypall,,Accessories,In-store,Not Returned,UPS,,Medium
683946,SKU_1039,White Mug,-46,2024-04-17 14:00:00.000000 UTC,-41.56,,Netherlands,1.0465070799380451,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,Medium
704008,SKU_1735,White Mug,-46,2021-07-16 09:00:00.000000 UTC,-52.51,,Norway,1.6847608949563178,Credit Card,,Accessories,Online,Not Returned,Royal Mail,,Medium
609325,SKU_1065,Wireless Mouse,-46,2022-06-17 18:00:00.000000 UTC,40.29,,Sweden,0.34,Bank Transfer,,Stationery,Online,Not Returned,UPS,,Medium
678921,SKU_1216,Headphones,-46,2021-01-04 13:00:00.000000 UTC,-34.61,,United Kingdom,1.5197609448414386,Bank Transfer,,Stationery,In-store,Not Returned,FedEx,,Medium
741010,SKU_1136,Blue Pen,-45,2024-11-17 01:00:00.000000 UTC,65.93,,Sweden,0.34,Credit Card,,Stationery,Online,Not Returned,UPS,,High
283933,SKU_1413,Headphones,-45,2025-08-25 14:00:00.000000 UTC,-51.77,,Australia,0.12,Credit Card,,Electronics,Online,Returned,FedEx,,High
656459,SKU_1594,Wall Clock,-45,2023-01-24 04:00:00.000000 UTC,-39.93,,Portugal,1.3766116738497503,paypall,,Accessories,Online,Not Returned,UPS,,High
371300,SKU_1098,Blue Pen,-45,2023-11-10 19:00:00.000000 UTC,-95.8,,Belgium,1.291666067416295,Bank Transfer,,Accessories,In-store,Returned,DHL,,High
973761,SKU_1102,Desk Lamp,-45,2021-11-18 19:00:00.000000 UTC,15.49,,United Kingdom,0.14,Bank Transfer,,Apparel,Online,Not Returned,UPS,,High
102607,SKU_1754,Notebook,-45,2024-11-08 16:00:00.000000 UTC,56.44,,Germany,0.23,paypall,,Apparel,In-store,Not Returned,FedEx,,High
567894,SKU_1074,Notebook,-45,2023-06-15 00:00:00.000000 UTC,24.42,,Netherlands,0.45,Bank Transfer,,Electronics,Online,Not Returned,Royal Mail,,High
732942,SKU_1477,Headphones,-45,2021-09-10 13:00:00.000000 UTC,65.48,,United Kingdom,0.36,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,High
804133,SKU_1062,Blue Pen,-45,2021-01-26 05:00:00.000000 UTC,66.25,,Australia,0.28,Bank Transfer,,Furniture,Online,Not Returned,Royal Mail,,High
176174,SKU_1390,Headphones,-45,2024-08-08 23:00:00.000000 UTC,-89.41,,Sweden,0.44,Credit Card,,Electronics,In-store,Returned,DHL,,High
255576,SKU_1467,Wall Clock,-45,2020-02-05 10:00:00.000000 UTC,-29.15,,Sweden,1.8515904099835212,Credit Card,,Apparel,Online,Not Returned,DHL,,High
260014,SKU_1598,T-shirt,-45,2021-03-15 00:00:00.000000 UTC,23.41,,Belgium,0.04,Bank Transfer,,Electronics,Online,Not Returned,FedEx,,High
158122,SKU_1920,USB Cable,-45,2022-01-17 05:00:00.000000 UTC,1.53,,Portugal,0.1,paypall,,Apparel,Online,Not Returned,UPS,,High
481150,SKU_1811,USB Cable,-45,2022-10-24 05:00:00.000000 UTC,12.72,,Australia,0.13,paypall,,Furniture,In-store,Not Returned,DHL,,High
524632,SKU_1905,White Mug,-45,2021-02-17 19:00:00.000000 UTC,-92.77,,Australia,1.9292876720176038,paypall,,Accessories,In-store,Not Returned,UPS,,High
825836,SKU_1186,Blue Pen,-45,2020-05-07 05:00:00.000000 UTC,42.19,,France,0.38,Credit Card,,Stationery,Online,Not Returned,FedEx,,High
303515,SKU_1655,Wireless Mouse,-45,2025-02-14 15:00:00.000000 UTC,35.75,,Portugal,0.12,Credit Card,,Apparel,In-store,Not Returned,UPS,,High
659372,SKU_1927,Office Chair,-45,2024-08-03 01:00:00.000000 UTC,-67.28,,Germany,0.08,Bank Transfer,,Electronics,In-store,Not Returned,FedEx,,High
993981,SKU_1598,Wireless Mouse,-45,2024-03-18 13:00:00.000000 UTC,-92.46,,Germany,1.88091423656899,Bank Transfer,,Stationery,Online,Not Returned,DHL,,High
870840,SKU_1817,Wireless Mouse,-45,2025-02-23 19:00:00.000000 UTC,-70.63,,Italy,1.1442880666076298,Bank Transfer,,Apparel,In-store,Returned,FedEx,,Low
786838,SKU_1705,Headphones,-45,2022-06-16 19:00:00.000000 UTC,19.19,,Belgium,0.49,Credit Card,,Furniture,In-store,Returned,FedEx,,Low
288646,SKU_1653,White Mug,-45,2024-11-07 21:00:00.000000 UTC,-74.35,,Netherlands,0.21,Bank Transfer,,Accessories,In-store,Not Returned,FedEx,,Low
469478,SKU_1595,Wall Clock,-45,2021-08-20 15:00:00.000000 UTC,-93.64,,Germany,1.3747685114250343,paypall,,Electronics,Online,Not Returned,Royal Mail,,Low
808034,SKU_1656,Office Chair,-45,2024-06-25 16:00:00.000000 UTC,56.04,,Spain,0.34,paypall,,Stationery,Online,Not Returned,FedEx,,Low
281122,SKU_1695,Backpack,-45,2023-02-26 12:00:00.000000 UTC,97.24,,Norway,0.22,Bank Transfer,,Electronics,In-store,Not Returned,UPS,,Low
762942,SKU_1856,Desk Lamp,-45,2024-02-01 04:00:00.000000 UTC,-53.51,,United Kingdom,0.39,Credit Card,,Stationery,Online,Not Returned,UPS,,Low
928875,SKU_1712,Notebook,-45,2021-11-05 02:00:00.000000 UTC,-13.14,,Australia,1.941967738821176,paypall,,Accessories,Online,Not Returned,UPS,,Low
708527,SKU_1406,Desk Lamp,-45,2023-06-06 23:00:00.000000 UTC,53.46,,Spain,0.4,Bank Transfer,,Apparel,In-store,Not Returned,FedEx,,Low
378169,SKU_1520,Office Chair,-45,2022-06-18 18:00:00.000000 UTC,36.88,,Spain,0.12,Bank Transfer,,Stationery,In-store,Not Returned,Royal Mail,,Low
465088,SKU_1073,Headphones,-45,2021-05-12 19:00:00.000000 UTC,17.89,,Norway,0.14,Bank Transfer,,Electronics,In-store,Not Returned,Royal Mail,,Low
420602,SKU_1058,Backpack,-45,2023-07-18 00:00:00.000000 UTC,49.06,,Australia,0.15,Bank Transfer,,Accessories,Online,Not Returned,UPS,,Low
735856,SKU_1688,Wall Clock,-45,2024-01-20 06:00:00.000000 UTC,-5.37,,United Kingdom,1.449033192681167,Bank Transfer,,Accessories,Online,Not Returned,UPS,,Low
571249,SKU_1534,Desk Lamp,-45,2020-06-16 20:00:00.000000 UTC,-65.03,,Belgium,1.795792745633533,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Medium
947737,SKU_1412,T-shirt,-45,2023-07-06 13:00:00.000000 UTC,-82.89,,United Kingdom,1.3481451746129731,Credit Card,,Accessories,Online,Not Returned,Royal Mail,,Medium
494145,SKU_1497,Wireless Mouse,-45,2020-06-21 00:00:00.000000 UTC,70.98,,Norway,0.04,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,Medium
704065,SKU_1320,USB Cable,-45,2022-03-21 23:00:00.000000 UTC,-86.51,,France,1.0159331358719235,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,Medium
877150,SKU_1407,USB Cable,-45,2024-05-20 07:00:00.000000 UTC,-4.65,,Spain,0.41,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,Medium
298110,SKU_1064,Blue Pen,-45,2021-01-21 23:00:00.000000 UTC,-41.46,,Portugal,0.38,paypall,,Stationery,Online,Not Returned,Royal Mail,,Medium
315555,SKU_1104,Headphones,-45,2023-12-30 07:00:00.000000 UTC,50.64,,United Kingdom,0.24,Bank Transfer,,Furniture,Online,Not Returned,Royal Mail,,Medium
986183,SKU_1584,Wireless Mouse,-45,2024-09-17 10:00:00.000000 UTC,83.69,,Italy,0.46,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Medium
980411,SKU_1035,USB Cable,-45,2024-07-28 01:00:00.000000 UTC,-71.63,,Norway,0.02,Credit Card,,Accessories,Online,Returned,UPS,,Medium
267403,SKU_1606,Wireless Mouse,-45,2021-06-29 14:00:00.000000 UTC,-61.9,,Spain,1.3985520136453777,paypall,,Accessories,Online,Not Returned,FedEx,,Medium
477082,SKU_1777,Backpack,-45,2021-01-09 18:00:00.000000 UTC,-22.46,,Portugal,0.33,Credit Card,,Apparel,Online,Not Returned,UPS,,Medium
795684,SKU_1618,Notebook,-45,2023-09-03 07:00:00.000000 UTC,77.72,,United States,0.32,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
361882,SKU_1869,Backpack,-45,2024-08-07 19:00:00.000000 UTC,79.85,,Spain,0.43,Credit Card,,Furniture,In-store,Not Returned,DHL,,Medium
237213,SKU_1904,T-shirt,-45,2024-04-29 17:00:00.000000 UTC,-79.1,,Portugal,1.5473475657853988,Credit Card,,Stationery,In-store,Not Returned,DHL,,Medium
419540,SKU_1513,Desk Lamp,-45,2022-03-02 17:00:00.000000 UTC,-87.26,,Netherlands,0.32,paypall,,Apparel,In-store,Not Returned,DHL,,Medium
966296,SKU_1555,USB Cable,-45,2024-07-29 08:00:00.000000 UTC,-21.18,,Norway,1.7291214346051329,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Medium
555066,SKU_1970,USB Cable,-45,2023-06-14 04:00:00.000000 UTC,-8.1,,Sweden,1.2351125037681725,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Medium
272857,SKU_1409,Wall Clock,-45,2020-12-06 18:00:00.000000 UTC,-39.49,,United States,1.6133234357252144,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Medium
200497,SKU_1593,Blue Pen,-45,2023-07-20 18:00:00.000000 UTC,61.65,,Norway,0.26,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Medium
618767,SKU_1824,T-shirt,-45,2020-07-06 18:00:00.000000 UTC,36.86,,United States,0.5,Credit Card,,Accessories,Online,Not Returned,UPS,,Medium
792111,SKU_1232,USB Cable,-45,2020-05-15 13:00:00.000000 UTC,-84.59,,Italy,0.11,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Medium
844287,SKU_1006,Headphones,-45,2023-03-03 10:00:00.000000 UTC,-7.14,,Australia,1.2153362344885834,Bank Transfer,,Electronics,Online,Not Returned,UPS,,Medium
968750,SKU_1171,Wall Clock,-45,2022-07-25 00:00:00.000000 UTC,-40.96,,Australia,0.13,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
485289,SKU_1791,Office Chair,-45,2021-07-02 16:00:00.000000 UTC,-13.96,,Australia,1.638963679777387,Credit Card,,Electronics,Online,Not Returned,DHL,,Medium
140526,SKU_1903,T-shirt,-45,2025-06-06 05:00:00.000000 UTC,4.69,,Norway,0.26,Credit Card,,Furniture,Online,Not Returned,UPS,,Medium
837992,SKU_1743,Headphones,-45,2023-04-30 22:00:00.000000 UTC,62.68,,France,0.19,paypall,,Accessories,Online,Not Returned,FedEx,,Medium
971408,SKU_1773,T-shirt,-45,2020-03-28 22:00:00.000000 UTC,-58.69,,Sweden,0.43,paypall,,Accessories,Online,Not Returned,UPS,,Medium
628052,SKU_1290,Wall Clock,-44,2025-08-25 20:00:00.000000 UTC,-62.39,,Norway,1.9358141338515116,Credit Card,,Accessories,Online,Not Returned,Royal Mail,,High
829877,SKU_1225,Wireless Mouse,-44,2024-02-25 14:00:00.000000 UTC,58.45,,Sweden,0.46,paypall,,Electronics,Online,Not Returned,FedEx,,High
964038,SKU_1246,White Mug,-44,2024-05-10 00:00:00.000000 UTC,-69.19,,Norway,0.12,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,High
